qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcovhsp	staxids	sphylums	sgenus	sspecies	stitle
Pcub-MSU1_013_000122.1	KAH9127678.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9127678.1 hypothetical protein AeMF1_002064 [Aphanomyces euteiches]
Pcub-MSU1_013_000122.1	KAF0722303.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0722303.1 hypothetical protein Ae201684_018519 [Aphanomyces euteiches]
Pcub-MSU1_013_000122.1	KAH9092419.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9092419.1 hypothetical protein LEN26_018412 [Aphanomyces euteiches]
Pcub-MSU1_013_000122.1	KAF4038914.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4038914.1 Fatty acid hydroxylase superfamily [Phytophthora infestans]
Pcub-MSU1_013_000122.1	KAI9996034.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9996034.1 hypothetical protein PInf_013212 [Phytophthora infestans]
Pcub-MSU1_013_000122.1	XP_002894944.1	44.3	70	184	275	5.24e-09	58.9	38.0	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002894944.1 C-5 sterol desaturase, putative [Phytophthora infestans T30-4]
Pcub-MSU1_013_000123.1	XP_012213374.1	55.2	67	184	272	3.63e-13	70.5	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012213374.1 hypothetical protein SPRG_18544 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000123.1	XP_012206366.1	53.7	67	184	270	9.37e-13	69.3	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012206366.1 hypothetical protein SPRG_11773 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000123.1	XP_008619546.1	52.2	67	184	278	1.40e-12	68.9	36.4	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008619546.1 lathosterol oxidase [Saprolegnia diclina VS20]
Pcub-MSU1_013_000123.1	OQR92105.1	52.2	67	184	278	6.93e-12	67.0	36.4	1202772	Oomycota	Achlya	Achlya hypogyna	OQR92105.1 sterol-C5-desaturase [Achlya hypogyna]
Pcub-MSU1_013_000123.1	OQR92172.1	46.5	71	184	279	1.23e-10	63.5	38.6	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR92172.1 sterol-C5-desaturase [Thraustotheca clavata]
Pcub-MSU1_013_000123.1	DBA03113.1	40.0	70	184	267	1.53e-10	63.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03113.1 TPA: hypothetical protein N0F65_003360 [Lagenidium giganteum]
Pcub-MSU1_013_000123.1	RLN72747.1	47.1	70	184	274	2.23e-10	62.8	38.0	2483409	Oomycota	Nothophytophthora	Nothophytophthora sp. Chile5	RLN72747.1 hypothetical protein BBJ28_00016671 [Nothophytophthora sp. Chile5]
Pcub-MSU1_013_000123.1	RHY25242.1	50.7	71	184	279	2.31e-10	62.8	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY25242.1 hypothetical protein DYB32_008439 [Aphanomyces invadans]
Pcub-MSU1_013_000123.1	XP_008871409.1	50.7	71	184	279	3.17e-10	62.4	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	XP_008871409.1 hypothetical protein H310_07440 [Aphanomyces invadans]
Pcub-MSU1_013_000123.1	XP_009839931.1	47.9	71	184	279	4.34e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009839931.1 hypothetical protein H257_13934 [Aphanomyces astaci]
Pcub-MSU1_013_000123.1	RHY02056.1	47.9	71	184	304	5.03e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY02056.1 hypothetical protein DYB25_010867, partial [Aphanomyces astaci]
Pcub-MSU1_013_000123.1	KAJ0407272.1	42.9	70	184	261	5.21e-10	61.6	38.0	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0407272.1 hypothetical protein P43SY_008047 [Pythium insidiosum]
Pcub-MSU1_013_000123.1	RQM27279.1	47.9	71	184	314	5.27e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RQM27279.1 hypothetical protein B5M09_008499, partial [Aphanomyces astaci]
Pcub-MSU1_013_000123.1	RHY87517.1	47.9	71	184	331	5.63e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY87517.1 hypothetical protein DYB31_016390 [Aphanomyces astaci]
Pcub-MSU1_013_000123.1	DBA03114.1	41.4	70	184	261	7.16e-10	61.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03114.1 TPA: hypothetical protein N0F65_003361 [Lagenidium giganteum]
Pcub-MSU1_013_000123.1	RHZ01420.1	47.9	71	184	562	7.40e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ01420.1 hypothetical protein DYB35_003369 [Aphanomyces astaci]
Pcub-MSU1_013_000123.1	KAJ0411403.1	42.9	70	184	261	1.85e-09	60.1	38.0	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0411403.1 hypothetical protein ATCC90586_004389 [Pythium insidiosum]
Pcub-MSU1_013_000123.1	TMW66660.1	42.9	70	184	261	1.85e-09	60.1	38.0	41045	Oomycota	Pythium	Pythium oligandrum	TMW66660.1 hypothetical protein Poli38472_013972 [Pythium oligandrum]
Pcub-MSU1_013_000123.1	KAF0690516.1	46.2	65	184	392	2.21e-09	60.5	35.3	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0690516.1 hypothetical protein As57867_018044 [Aphanomyces stellatus]
Pcub-MSU1_013_000123.1	KAH9127678.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9127678.1 hypothetical protein AeMF1_002064 [Aphanomyces euteiches]
Pcub-MSU1_013_000123.1	KAF0722303.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0722303.1 hypothetical protein Ae201684_018519 [Aphanomyces euteiches]
Pcub-MSU1_013_000123.1	KAH9092419.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9092419.1 hypothetical protein LEN26_018412 [Aphanomyces euteiches]
Pcub-MSU1_013_000123.1	KAF4038914.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4038914.1 Fatty acid hydroxylase superfamily [Phytophthora infestans]
Pcub-MSU1_013_000123.1	KAI9996034.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9996034.1 hypothetical protein PInf_013212 [Phytophthora infestans]
Pcub-MSU1_013_000123.1	XP_002894944.1	44.3	70	184	275	5.24e-09	58.9	38.0	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002894944.1 C-5 sterol desaturase, putative [Phytophthora infestans T30-4]
Pcub-MSU1_013_000124.1	XP_012213374.1	55.2	67	184	272	3.63e-13	70.5	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012213374.1 hypothetical protein SPRG_18544 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000124.1	XP_012206366.1	53.7	67	184	270	9.37e-13	69.3	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012206366.1 hypothetical protein SPRG_11773 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000124.1	XP_008619546.1	52.2	67	184	278	1.40e-12	68.9	36.4	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008619546.1 lathosterol oxidase [Saprolegnia diclina VS20]
Pcub-MSU1_013_000124.1	OQR92105.1	52.2	67	184	278	6.93e-12	67.0	36.4	1202772	Oomycota	Achlya	Achlya hypogyna	OQR92105.1 sterol-C5-desaturase [Achlya hypogyna]
Pcub-MSU1_013_000124.1	OQR92172.1	46.5	71	184	279	1.23e-10	63.5	38.6	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR92172.1 sterol-C5-desaturase [Thraustotheca clavata]
Pcub-MSU1_013_000124.1	DBA03113.1	40.0	70	184	267	1.53e-10	63.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03113.1 TPA: hypothetical protein N0F65_003360 [Lagenidium giganteum]
Pcub-MSU1_013_000124.1	RLN72747.1	47.1	70	184	274	2.23e-10	62.8	38.0	2483409	Oomycota	Nothophytophthora	Nothophytophthora sp. Chile5	RLN72747.1 hypothetical protein BBJ28_00016671 [Nothophytophthora sp. Chile5]
Pcub-MSU1_013_000124.1	RHY25242.1	50.7	71	184	279	2.31e-10	62.8	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY25242.1 hypothetical protein DYB32_008439 [Aphanomyces invadans]
Pcub-MSU1_013_000124.1	XP_008871409.1	50.7	71	184	279	3.17e-10	62.4	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	XP_008871409.1 hypothetical protein H310_07440 [Aphanomyces invadans]
Pcub-MSU1_013_000124.1	XP_009839931.1	47.9	71	184	279	4.34e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009839931.1 hypothetical protein H257_13934 [Aphanomyces astaci]
Pcub-MSU1_013_000124.1	RHY02056.1	47.9	71	184	304	5.03e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY02056.1 hypothetical protein DYB25_010867, partial [Aphanomyces astaci]
Pcub-MSU1_013_000124.1	KAJ0407272.1	42.9	70	184	261	5.21e-10	61.6	38.0	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0407272.1 hypothetical protein P43SY_008047 [Pythium insidiosum]
Pcub-MSU1_013_000124.1	RQM27279.1	47.9	71	184	314	5.27e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RQM27279.1 hypothetical protein B5M09_008499, partial [Aphanomyces astaci]
Pcub-MSU1_013_000124.1	RHY87517.1	47.9	71	184	331	5.63e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY87517.1 hypothetical protein DYB31_016390 [Aphanomyces astaci]
Pcub-MSU1_013_000124.1	DBA03114.1	41.4	70	184	261	7.16e-10	61.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03114.1 TPA: hypothetical protein N0F65_003361 [Lagenidium giganteum]
Pcub-MSU1_013_000124.1	RHZ01420.1	47.9	71	184	562	7.40e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ01420.1 hypothetical protein DYB35_003369 [Aphanomyces astaci]
Pcub-MSU1_013_000124.1	KAJ0411403.1	42.9	70	184	261	1.85e-09	60.1	38.0	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0411403.1 hypothetical protein ATCC90586_004389 [Pythium insidiosum]
Pcub-MSU1_013_000124.1	TMW66660.1	42.9	70	184	261	1.85e-09	60.1	38.0	41045	Oomycota	Pythium	Pythium oligandrum	TMW66660.1 hypothetical protein Poli38472_013972 [Pythium oligandrum]
Pcub-MSU1_013_000124.1	KAF0690516.1	46.2	65	184	392	2.21e-09	60.5	35.3	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0690516.1 hypothetical protein As57867_018044 [Aphanomyces stellatus]
Pcub-MSU1_013_000124.1	KAH9127678.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9127678.1 hypothetical protein AeMF1_002064 [Aphanomyces euteiches]
Pcub-MSU1_013_000124.1	KAF0722303.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0722303.1 hypothetical protein Ae201684_018519 [Aphanomyces euteiches]
Pcub-MSU1_013_000124.1	KAH9092419.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9092419.1 hypothetical protein LEN26_018412 [Aphanomyces euteiches]
Pcub-MSU1_013_000124.1	KAF4038914.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4038914.1 Fatty acid hydroxylase superfamily [Phytophthora infestans]
Pcub-MSU1_013_000124.1	KAI9996034.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9996034.1 hypothetical protein PInf_013212 [Phytophthora infestans]
Pcub-MSU1_013_000124.1	XP_002894944.1	44.3	70	184	275	5.24e-09	58.9	38.0	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002894944.1 C-5 sterol desaturase, putative [Phytophthora infestans T30-4]
Pcub-MSU1_013_000125.1	XP_012213374.1	55.2	67	184	272	3.63e-13	70.5	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012213374.1 hypothetical protein SPRG_18544 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000125.1	XP_012206366.1	53.7	67	184	270	9.37e-13	69.3	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012206366.1 hypothetical protein SPRG_11773 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000125.1	XP_008619546.1	52.2	67	184	278	1.40e-12	68.9	36.4	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008619546.1 lathosterol oxidase [Saprolegnia diclina VS20]
Pcub-MSU1_013_000125.1	OQR92105.1	52.2	67	184	278	6.93e-12	67.0	36.4	1202772	Oomycota	Achlya	Achlya hypogyna	OQR92105.1 sterol-C5-desaturase [Achlya hypogyna]
Pcub-MSU1_013_000125.1	OQR92172.1	46.5	71	184	279	1.23e-10	63.5	38.6	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR92172.1 sterol-C5-desaturase [Thraustotheca clavata]
Pcub-MSU1_013_000125.1	DBA03113.1	40.0	70	184	267	1.53e-10	63.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03113.1 TPA: hypothetical protein N0F65_003360 [Lagenidium giganteum]
Pcub-MSU1_013_000125.1	RLN72747.1	47.1	70	184	274	2.23e-10	62.8	38.0	2483409	Oomycota	Nothophytophthora	Nothophytophthora sp. Chile5	RLN72747.1 hypothetical protein BBJ28_00016671 [Nothophytophthora sp. Chile5]
Pcub-MSU1_013_000125.1	RHY25242.1	50.7	71	184	279	2.31e-10	62.8	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY25242.1 hypothetical protein DYB32_008439 [Aphanomyces invadans]
Pcub-MSU1_013_000125.1	XP_008871409.1	50.7	71	184	279	3.17e-10	62.4	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	XP_008871409.1 hypothetical protein H310_07440 [Aphanomyces invadans]
Pcub-MSU1_013_000125.1	XP_009839931.1	47.9	71	184	279	4.34e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009839931.1 hypothetical protein H257_13934 [Aphanomyces astaci]
Pcub-MSU1_013_000125.1	RHY02056.1	47.9	71	184	304	5.03e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY02056.1 hypothetical protein DYB25_010867, partial [Aphanomyces astaci]
Pcub-MSU1_013_000125.1	KAJ0407272.1	42.9	70	184	261	5.21e-10	61.6	38.0	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0407272.1 hypothetical protein P43SY_008047 [Pythium insidiosum]
Pcub-MSU1_013_000125.1	RQM27279.1	47.9	71	184	314	5.27e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RQM27279.1 hypothetical protein B5M09_008499, partial [Aphanomyces astaci]
Pcub-MSU1_013_000125.1	RHY87517.1	47.9	71	184	331	5.63e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY87517.1 hypothetical protein DYB31_016390 [Aphanomyces astaci]
Pcub-MSU1_013_000125.1	DBA03114.1	41.4	70	184	261	7.16e-10	61.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03114.1 TPA: hypothetical protein N0F65_003361 [Lagenidium giganteum]
Pcub-MSU1_013_000125.1	RHZ01420.1	47.9	71	184	562	7.40e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ01420.1 hypothetical protein DYB35_003369 [Aphanomyces astaci]
Pcub-MSU1_013_000125.1	KAJ0411403.1	42.9	70	184	261	1.85e-09	60.1	38.0	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0411403.1 hypothetical protein ATCC90586_004389 [Pythium insidiosum]
Pcub-MSU1_013_000125.1	TMW66660.1	42.9	70	184	261	1.85e-09	60.1	38.0	41045	Oomycota	Pythium	Pythium oligandrum	TMW66660.1 hypothetical protein Poli38472_013972 [Pythium oligandrum]
Pcub-MSU1_013_000125.1	KAF0690516.1	46.2	65	184	392	2.21e-09	60.5	35.3	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0690516.1 hypothetical protein As57867_018044 [Aphanomyces stellatus]
Pcub-MSU1_013_000125.1	KAH9127678.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9127678.1 hypothetical protein AeMF1_002064 [Aphanomyces euteiches]
Pcub-MSU1_013_000125.1	KAF0722303.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0722303.1 hypothetical protein Ae201684_018519 [Aphanomyces euteiches]
Pcub-MSU1_013_000125.1	KAH9092419.1	43.3	67	184	279	3.92e-09	59.3	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9092419.1 hypothetical protein LEN26_018412 [Aphanomyces euteiches]
Pcub-MSU1_013_000125.1	KAF4038914.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4038914.1 Fatty acid hydroxylase superfamily [Phytophthora infestans]
Pcub-MSU1_013_000125.1	KAI9996034.1	44.3	70	184	264	4.88e-09	58.9	38.0	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9996034.1 hypothetical protein PInf_013212 [Phytophthora infestans]
Pcub-MSU1_013_000125.1	XP_002894944.1	44.3	70	184	275	5.24e-09	58.9	38.0	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002894944.1 C-5 sterol desaturase, putative [Phytophthora infestans T30-4]
Pcub-MSU1_013_000468.1	XP_012213374.1	55.2	67	184	272	5.02e-13	70.1	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012213374.1 hypothetical protein SPRG_18544 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000468.1	XP_012206366.1	53.7	67	184	270	1.29e-12	68.9	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012206366.1 hypothetical protein SPRG_11773 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000468.1	XP_008619546.1	52.2	67	184	278	1.93e-12	68.6	36.4	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008619546.1 lathosterol oxidase [Saprolegnia diclina VS20]
Pcub-MSU1_013_000468.1	OQR92105.1	52.2	67	184	278	9.54e-12	66.6	36.4	1202772	Oomycota	Achlya	Achlya hypogyna	OQR92105.1 sterol-C5-desaturase [Achlya hypogyna]
Pcub-MSU1_013_000468.1	OQR92172.1	47.8	67	184	279	2.31e-10	62.8	36.4	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR92172.1 sterol-C5-desaturase [Thraustotheca clavata]
Pcub-MSU1_013_000468.1	RHY25242.1	50.7	71	184	279	2.31e-10	62.8	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY25242.1 hypothetical protein DYB32_008439 [Aphanomyces invadans]
Pcub-MSU1_013_000468.1	DBA03113.1	41.8	67	184	267	2.90e-10	62.4	36.4	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03113.1 TPA: hypothetical protein N0F65_003360 [Lagenidium giganteum]
Pcub-MSU1_013_000468.1	XP_008871409.1	50.7	71	184	279	3.17e-10	62.4	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	XP_008871409.1 hypothetical protein H310_07440 [Aphanomyces invadans]
Pcub-MSU1_013_000468.1	XP_009839931.1	47.9	71	184	279	4.34e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009839931.1 hypothetical protein H257_13934 [Aphanomyces astaci]
Pcub-MSU1_013_000468.1	RHY02056.1	47.9	71	184	304	5.03e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY02056.1 hypothetical protein DYB25_010867, partial [Aphanomyces astaci]
Pcub-MSU1_013_000468.1	RQM27279.1	47.9	71	184	314	5.27e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RQM27279.1 hypothetical protein B5M09_008499, partial [Aphanomyces astaci]
Pcub-MSU1_013_000468.1	RHY87517.1	47.9	71	184	331	5.63e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY87517.1 hypothetical protein DYB31_016390 [Aphanomyces astaci]
Pcub-MSU1_013_000468.1	RHZ01420.1	47.9	71	184	562	7.40e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ01420.1 hypothetical protein DYB35_003369 [Aphanomyces astaci]
Pcub-MSU1_013_000468.1	DBA03114.1	43.3	67	184	261	1.35e-09	60.5	36.4	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03114.1 TPA: hypothetical protein N0F65_003361 [Lagenidium giganteum]
Pcub-MSU1_013_000468.1	RLN72747.1	50.8	61	184	274	1.48e-09	60.5	33.2	2483409	Oomycota	Nothophytophthora	Nothophytophthora sp. Chile5	RLN72747.1 hypothetical protein BBJ28_00016671 [Nothophytophthora sp. Chile5]
Pcub-MSU1_013_000468.1	KAF0690516.1	46.2	65	184	392	2.21e-09	60.5	35.3	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0690516.1 hypothetical protein As57867_018044 [Aphanomyces stellatus]
Pcub-MSU1_013_000468.1	KAJ0407272.1	43.3	67	184	261	3.48e-09	59.3	36.4	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0407272.1 hypothetical protein P43SY_008047 [Pythium insidiosum]
Pcub-MSU1_013_000468.1	KAH9127678.1	43.3	67	184	279	5.37e-09	58.9	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9127678.1 hypothetical protein AeMF1_002064 [Aphanomyces euteiches]
Pcub-MSU1_013_000468.1	KAF0722303.1	43.3	67	184	279	5.37e-09	58.9	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0722303.1 hypothetical protein Ae201684_018519 [Aphanomyces euteiches]
Pcub-MSU1_013_000468.1	KAH9092419.1	43.3	67	184	279	5.37e-09	58.9	36.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9092419.1 hypothetical protein LEN26_018412 [Aphanomyces euteiches]
Pcub-MSU1_013_000468.1	KAJ0411403.1	43.3	67	184	261	1.23e-08	57.8	36.4	114742	Oomycota	Pythium	Pythium insidiosum	KAJ0411403.1 hypothetical protein ATCC90586_004389 [Pythium insidiosum]
Pcub-MSU1_013_000468.1	TMW66660.1	43.3	67	184	261	1.23e-08	57.8	36.4	41045	Oomycota	Pythium	Pythium oligandrum	TMW66660.1 hypothetical protein Poli38472_013972 [Pythium oligandrum]
Pcub-MSU1_013_000468.1	KAG9403680.1	43.3	67	184	275	2.50e-08	57.0	36.4	112091	Oomycota	Aphanomyces	Aphanomyces cochlioides	KAG9403680.1 Lathosterol oxidase [Aphanomyces cochlioides]
Pcub-MSU1_013_000468.1	KAF4038914.1	44.8	67	184	264	3.21e-08	56.6	36.4	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4038914.1 Fatty acid hydroxylase superfamily [Phytophthora infestans]
Pcub-MSU1_013_000468.1	KAI9996034.1	44.8	67	184	264	3.21e-08	56.6	36.4	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9996034.1 hypothetical protein PInf_013212 [Phytophthora infestans]
Pcub-MSU1_013_000126.1	XP_012213374.1	55.2	67	184	272	3.63e-13	70.5	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012213374.1 hypothetical protein SPRG_18544 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000126.1	XP_012206366.1	53.7	67	184	270	9.37e-13	69.3	36.4	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012206366.1 hypothetical protein SPRG_11773 [Saprolegnia parasitica CBS 223.65]
Pcub-MSU1_013_000126.1	XP_008619546.1	52.2	67	184	278	1.40e-12	68.9	36.4	1156394	Oomycota	Saprolegnia	Saprolegnia diclina	XP_008619546.1 lathosterol oxidase [Saprolegnia diclina VS20]
Pcub-MSU1_013_000126.1	OQR92105.1	52.2	67	184	278	6.93e-12	67.0	36.4	1202772	Oomycota	Achlya	Achlya hypogyna	OQR92105.1 sterol-C5-desaturase [Achlya hypogyna]
Pcub-MSU1_013_000126.1	OQR92172.1	46.5	71	184	279	1.23e-10	63.5	38.6	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR92172.1 sterol-C5-desaturase [Thraustotheca clavata]
Pcub-MSU1_013_000126.1	DBA03113.1	40.0	70	184	267	1.53e-10	63.2	38.0	4803	Oomycota	Lagenidium	Lagenidium giganteum	DBA03113.1 TPA: hypothetical protein N0F65_003360 [Lagenidium giganteum]
Pcub-MSU1_013_000126.1	RLN72747.1	47.1	70	184	274	2.23e-10	62.8	38.0	2483409	Oomycota	Nothophytophthora	Nothophytophthora sp. Chile5	RLN72747.1 hypothetical protein BBJ28_00016671 [Nothophytophthora sp. Chile5]
Pcub-MSU1_013_000126.1	RHY25242.1	50.7	71	184	279	2.31e-10	62.8	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY25242.1 hypothetical protein DYB32_008439 [Aphanomyces invadans]
Pcub-MSU1_013_000126.1	XP_008871409.1	50.7	71	184	279	3.17e-10	62.4	38.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	XP_008871409.1 hypothetical protein H310_07440 [Aphanomyces invadans]
Pcub-MSU1_013_000126.1	XP_009839931.1	47.9	71	184	279	4.34e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009839931.1 hypothetical protein H257_13934 [Aphanomyces astaci]
Pcub-MSU1_013_000126.1	RHY02056.1	47.9	71	184	304	5.03e-10	62.0	38.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY02056.1 hypothetical protein DYB25_010867, partial [Aphanomyces astaci]
